,<built-in function id>,average,avg_diff,dist_min_max,id,length,max,mean,min,q1,q2,q3,sorted_percentage,std_deviation,target,variance
2411,1,-32901742.71,21591155.18,4251839035,3419,100,2121137406,-32901742.71,-2130701629,-1045545028,-77494111.5,861298513.5,52,1193923556,2,1.43E+18
2412,2,91761436.51,11121739.19,4251558490,3421,100,2127429847,91761436.51,-2124128643,-1015091991,214116683,1123169430,50,1274773154,2,1.63E+18
2413,3,-113304616.3,-11159263.38,4219301045,3423,100,2107299815,-113304616.3,-2112001230,-1271158973,-32999168,811802648.8,50,1223329062,1,1.50E+18
2414,4,167133102.6,7722220.586,4253891513,3425,100,2141872261,167133102.6,-2112019252,-816049154.5,123293189,1270299749,51,1228914135,2,1.51E+18
2415,5,24161500,-14133702.85,4249182849,3426,100,2105906727,24161500,-2143276122,-905970149.5,15346666.5,1095514292,43,1218075417,2,1.48E+18
2416,6,-32410948.28,-12063358.53,4087170034,3427,100,2044449714,-32410948.28,-2042720320,-1044087591,71208539,821427826.5,48,1123590911,2,1.26E+18
2417,7,-13356534.87,8705930.162,4114813245,3429,100,2071208306,-13356534.87,-2043604939,-1035374685,18218161.5,1094821646,47,1205053959,1,1.45E+18
2418,8,92623548.07,22938918.93,4238764439,3430,100,2139366042,92623548.07,-2099398397,-800074544.8,38274634,1096263592,50,1192176705,2,1.42E+18
2419,9,210632804.6,2838520.273,4149602947,3431,100,2127490075,210632804.6,-2022112872,-640029248.8,264581956,1137793796,54,1127060616,2,1.27E+18
2420,0,-163127431.6,-5390510.535,4252539699,3432,100,2118815692,-163127431.6,-2133724007,-1351432620,-92194921.5,834232602,48,1292053089,1,1.67E+18
2421,1,-7171418.62,11217497.71,3953814466,3433,100,1931566306,-7171418.62,-2022248160,-957999891.3,-260684586.5,1095399571,47,1191433000,2,1.42E+18
2422,2,291796598.6,-18506957.96,4195193976,3436,100,2111390468,291796598.6,-2083803508,-875626469,292723774,1525412248,48,1277950645,1,1.63E+18
2423,3,248384334.2,-9035395.232,4255262012,3438,100,2142809082,248384334.2,-2112452930,-859549576.8,613673045.5,1244845890,50,1211293638,2,1.47E+18
2424,4,62838402.64,2929935.111,4208431415,3441,100,2101841455,62838402.64,-2106589960,-1126852009,13080207.5,1323495205,46,1332075873,2,1.77E+18
2425,5,-116661051,-37736.36364,4235887274,3443,100,2115567331,-116661051,-2120319943,-1229392432,-232450728.5,925035931.8,49,1195135285,2,1.43E+18
2426,6,-68097212.22,423952.1717,4232427153,3444,100,2088940270,-68097212.22,-2143486883,-1131450194,-136935634,1040508245,53,1286550612,2,1.66E+18
2427,7,86468571.16,-35100999.72,4272902965,3445,100,2134571522,86468571.16,-2138331443,-1086253996,227889216.5,1123123133,50,1293785065,2,1.67E+18
2428,8,78190147.97,-11974706.99,4197436132,3446,100,2122741543,78190147.97,-2074694589,-870862475.8,67502228,921147632.3,48,1120463101,1,1.26E+18
2429,9,8325274.79,13360271.26,4267982819,3448,100,2135487715,8325274.79,-2132495104,-1088094987,77905499,1209849813,52,1301700324,1,1.69E+18
2430,0,-26157661.58,33458377.84,4241446684,3449,100,2145524444,-26157661.58,-2095922240,-1139564717,26230658,1184666639,53,1282752310,1,1.65E+18
2431,1,242672079.6,13531941.18,4206359371,3450,100,2113843117,242672079.6,-2092516254,-765329174,324034981.5,1200801212,46,1205861458,2,1.45E+18
2432,2,145079002.9,1863367.646,4282636288,3451,100,2140504679,145079002.9,-2142131609,-1043468882,326829653,1173577996,50,1298597615,2,1.69E+18
2433,3,93677437.83,16902621.17,4202518789,3452,100,2112671284,93677437.83,-2089847505,-943888643.3,213561586.5,1040071649,50,1206906041,2,1.46E+18
2434,4,57228438.64,30219066.91,4186397191,3454,100,2142522693,57228438.64,-2043874498,-1032993356,60413009,1189938337,55,1255938385,1,1.58E+18
2435,5,230436613.5,-19832485.97,4201403306,3455,100,2088627604,230436613.5,-2112775702,-726863392.8,233520250.5,1339009897,51,1280787670,1,1.64E+18
2436,6,36521957.28,13400971.46,4152166575,3456,100,2139490988,36521957.28,-2012675587,-1115488815,38185542,1064956680,47,1236186996,2,1.53E+18
2437,7,70981109.25,14333982.19,4286973588,3457,100,2143083737,70981109.25,-2143889851,-1404074945,286329351.5,1299472615,49,1410910523,1,1.99E+18
2438,8,-106751133.7,-13756886.79,4232825468,3458,100,2092295733,-106751133.7,-2140529735,-1102743382,-215084862,751533351.3,52,1192377609,1,1.42E+18
2439,9,255797965.4,-5117189.97,4218456429,3459,100,2116469647,255797965.4,-2101986782,-910825994.8,527827695,1339800912,52,1230051893,1,1.51E+18
2440,0,108931472.9,1390483.283,4217577959,3461,100,2107876476,108931472.9,-2109701483,-1086879919,276237242,1219363985,52,1267536253,2,1.61E+18
2441,1,-95220382.9,3784717.495,4260015237,3463,100,2139529709,-95220382.9,-2120485528,-963164687.5,-107080399,651378241.3,50,1200419337,1,1.44E+18
2442,2,-383612910.9,25333445.05,4139441395,3464,100,2036551084,-383612910.9,-2102890311,-1638992050,-732966311.5,808626224,45,1333930868,2,1.78E+18
2443,3,316876810.9,-27935850.51,4237381076,3465,100,2127514741,316876810.9,-2109866335,-700473018.3,569258199.5,1280420055,51,1204073731,2,1.45E+18
2444,4,-70364425.18,38975544.19,4242906116,3470,100,2107749646,-70364425.18,-2135156470,-1254562024,-67960952.5,1002205150,50,1254772542,2,1.57E+18
2445,5,111636241.2,4384234.919,4188177653,3471,100,2115151412,111636241.2,-2073026241,-510681627.8,149814077.5,979959807.3,50,1062742385,2,1.13E+18
2446,6,-47755200.68,-7505919.525,4277653286,3472,100,2133498668,-47755200.68,-2144154618,-1115026111,-79413609.5,846721693.5,49,1211878441,1,1.47E+18
2447,7,-104541639.2,5758793.697,4162588171,3473,100,2042564202,-104541639.2,-2120023969,-1175090855,-232844355.5,967048308,49,1249797042,2,1.56E+18
2448,8,67835940.3,35168209.03,4104080219,3477,100,2070684222,67835940.3,-2033395997,-926515648.3,183536513.5,1033030240,51,1189883828,2,1.42E+18
2449,9,-116347751.9,-18512939.87,4228333898,3479,100,2090782249,-116347751.9,-2137551649,-1109298766,-334010440.5,1004277231,56,1252330227,1,1.57E+18
2450,0,71351378.93,-33079856.77,4220376920,3480,100,2079792305,71351378.93,-2140584615,-939424046.3,146861613,955712641,48,1184275268,2,1.40E+18
2451,1,194207793.1,20506618.02,4175766344,3481,100,2089754168,194207793.1,-2086012176,-780829772,349011941.5,1141426177,49,1125284170,1,1.27E+18
2452,2,143181154.3,-23917128.48,4228330964,3482,100,2117424675,143181154.3,-2110906289,-972431143.5,315402908,1428984093,45,1324617817,2,1.75E+18
2453,3,87273927.88,10908659.34,4234661602,3483,100,2135869596,87273927.88,-2098792006,-875210438,115046696.5,1158537829,51,1261346958,1,1.59E+18
2454,4,185608637.8,-13729079.44,4237628596,3484,100,2124062899,185608637.8,-2113565697,-705473816,297229109,1085934109,45,1160231491,1,1.35E+18
2455,5,-26574620.75,-28505314.96,4239789047,3485,100,2131741124,-26574620.75,-2108047923,-1208461306,94865469,1022701272,47,1238287871,2,1.53E+18
2456,6,5175652.39,13001413.53,4178949148,3486,100,2101793835,5175652.39,-2077155313,-1044703343,-1850526,788482865.3,50,1200134221,1,1.44E+18
2457,7,426224.78,15587625.8,4048091725,3488,100,2054865698,426224.78,-1993226027,-1031687964,915060,1080249204,53,1213477072,1,1.47E+18
2458,8,20701430.36,22097556.87,4213006039,3490,100,2075711016,20701430.36,-2137295023,-879168739,-44687859.5,1128771560,53,1209606325,1,1.46E+18
2459,9,15971493.47,11637648.7,4257761899,3493,100,2140496856,15971493.47,-2117265043,-912809785.3,-81642475,1025229207,55,1193012067,1,1.42E+18
2460,0,70769863.96,35785064.16,4198341129,3495,100,2146506039,70769863.96,-2051835090,-988008058.5,152421542,1042062295,47,1217138760,2,1.48E+18
2461,1,55990950.06,-17191375.12,4184756163,3496,100,2041685476,55990950.06,-2143070687,-1031701285,48678381.5,1237397960,45,1210085682,2,1.46E+18
2462,2,-73446543.17,-27918107.42,4132748508,3499,100,1986717830,-73446543.17,-2146030678,-1240631502,-190585250.5,1068709623,53,1247991937,1,1.56E+18
2463,3,-164981242.8,-31045281.06,4253906867,3501,100,2119346603,-164981242.8,-2134560264,-1368872946,-109307662,768466829.5,48,1219235845,2,1.49E+18
2464,4,-178915335.3,-17827098.4,4244687725,3502,100,2106260700,-178915335.3,-2138427025,-1190442563,-151006022.5,755373919,50,1252023654,2,1.57E+18
2465,5,-111108156.6,18324259.27,4233185569,3503,100,2086512960,-111108156.6,-2146672609,-1257331630,-207068936,1017793078,53,1295731320,2,1.68E+18
2466,6,-70422894.39,26465873.42,4248250594,3505,100,2125929603,-70422894.39,-2122320991,-1153220501,-98106383.5,1026405362,49,1265984642,2,1.60E+18
2467,7,-1133584.92,-16389687.26,4248797319,3506,100,2114255755,-1133584.92,-2134541564,-962767498.3,27585205,960434973.3,53,1245787128,2,1.55E+18
2468,8,-50030028.22,-21922839.81,4100491997,3507,100,1982443100,-50030028.22,-2118048897,-806510951.5,52681001.5,770081550.3,48,1112580804,1,1.24E+18
2469,9,56611967.01,6495631.303,4214333707,3508,100,2123745614,56611967.01,-2090588093,-973509483.3,-8837404,1231277069,51,1209316776,1,1.46E+18
2470,0,-182069462,-23588590.92,4189443111,3509,100,2064910747,-182069462,-2124532364,-1101940342,-305700638,761450295.3,44,1198861105,1,1.44E+18
2471,1,192130678.5,14139729.24,4190731841,3510,100,2140274832,192130678.5,-2050457009,-683029233.5,199480217.5,1220938639,49,1242753901,1,1.54E+18
2472,2,-120824594,-17195741.3,4173223432,3513,100,2103315886,-120824594,-2069907546,-1109817791,-285182929,826128081.8,46,1148445767,2,1.32E+18
2473,3,16316134.37,-23797977.33,4252306878,3515,100,2146492667,16316134.37,-2105814211,-995866171.8,49635615,848787625.8,53,1231210920,1,1.52E+18
2474,4,125516749.9,18274190.88,4250334808,3516,100,2122594518,125516749.9,-2127740290,-1057632816,347866913,1437485744,44,1341274775,2,1.80E+18
2475,5,76646443.12,23204112.06,4254771230,3518,100,2112093279,76646443.12,-2142677951,-1316686982,192037136.5,1347157495,51,1346497607,1,1.81E+18
2476,6,-5955719.9,-19612830.44,4245962749,3520,100,2135253495,-5955719.9,-2110709254,-1235411822,-59906387,1361069450,53,1380903336,2,1.91E+18
2477,7,98458080.65,-20282671.75,4278710026,3522,100,2141789299,98458080.65,-2136920727,-814030942.3,65752625.5,1235338920,49,1215221831,2,1.48E+18
2478,8,-37844512.84,22901764.36,4263404602,3524,100,2143419444,-37844512.84,-2119985158,-1101028875,-270915112.5,1157578718,43,1299341245,2,1.69E+18
2479,9,-150194904.2,-39601452.05,4257214819,3525,100,2118288978,-150194904.2,-2138925841,-1277310433,-325949696.5,810742064.3,49,1272442045,2,1.62E+18
2480,0,-118068453.4,-8602965.333,4214058886,3527,100,2134055037,-118068453.4,-2080003849,-1190129908,-198357558,1029935354,51,1256479451,2,1.58E+18
2481,1,39200279.54,9270676.707,4235785037,3528,100,2128964637,39200279.54,-2106820400,-928676695.5,-20699274,926323903.3,46,1159801734,2,1.35E+18
2482,2,-13316489.97,-6811236.263,4191293684,3530,100,2137921214,-13316489.97,-2053372470,-1119578197,-240842951.5,1169601794,51,1233527142,2,1.52E+18
2483,3,-64540637.83,20071881.6,4146995856,3532,100,2049907469,-64540637.83,-2097088387,-1036109435,-106989886,945262158.5,45,1184329880,2,1.40E+18
2484,4,-17104267.91,-5913852.859,4281723301,3533,100,2140796999,-17104267.91,-2140926302,-1065448277,4514656,1081578670,51,1222745977,2,1.50E+18
2485,5,86668370.12,37402719.07,4216233373,3534,100,2127678177,86668370.12,-2088555196,-1189761044,232425000.5,1185711043,50,1305775571,2,1.71E+18
2486,6,-27442393.72,-22545951,4181642292,3536,100,2067289304,-27442393.72,-2114352988,-1006233282,-17328066,906511995.5,49,1181807242,1,1.40E+18
2487,7,-122184586.2,-14273630.96,4266429097,3537,100,2132381028,-122184586.2,-2134048069,-1251448520,-50927824,823659295.5,53,1205457539,1,1.45E+18
2488,8,3761714.44,-4392403.768,4157309751,3538,100,2101504107,3761714.44,-2055805644,-971964853,-41707383,1084524082,55,1263392105,2,1.60E+18
2489,9,-103784098.5,26264767.4,4196609383,3541,100,2049671864,-103784098.5,-2146937519,-1159667793,-19760757,901492135.3,48,1217513372,1,1.48E+18
2490,0,-129158424.3,-19099708.37,4246043978,3542,100,2116575783,-129158424.3,-2129468195,-1291257466,-256971660.5,958278272.8,53,1309654911,2,1.72E+18
2491,1,66076772.12,18607559.93,4235036317,3544,100,2094507649,66076772.12,-2140528668,-858885088.5,49593962,1200971079,49,1253185758,1,1.57E+18
2492,2,7752740.79,15924046.35,4276365779,3545,100,2142033547,7752740.79,-2134332232,-1330153846,170827951,1287602017,51,1350931791,1,1.83E+18
2493,3,-223353941.3,-37362866.35,4277108595,3546,100,2135281079,-223353941.3,-2141827516,-1293824539,-458224539.5,851539290.8,54,1296508869,1,1.68E+18
2494,4,48123009.68,5326300.313,4216706048,3548,100,2092472734,48123009.68,-2124233314,-1166983083,57211983.5,927149610,51,1223512659,2,1.50E+18
2495,5,105610668.2,-29506287.2,4214824540,3549,100,2074454787,105610668.2,-2140369753,-1043990570,260287827.5,1111989928,50,1224487759,2,1.50E+18
2496,6,41349609.09,-6043468.646,4154677577,3551,100,2123852976,41349609.09,-2030824601,-964416988,-17168707,1098891595,45,1198630559,1,1.44E+18
2497,7,-7114061,10741302.32,4166724030,3552,100,2045403812,-7114061,-2121320218,-1200317732,-19807567,1164357904,54,1257812823,2,1.58E+18
2498,8,-78745632.9,-35990814.7,4218465340,3554,100,2091789845,-78745632.9,-2126675495,-1085200480,-225255909.5,901987694.3,48,1243647338,2,1.55E+18
2499,9,-48594654.07,5638205.253,4255493434,3555,100,2114542267,-48594654.07,-2140951167,-1214550649,-125033834.5,1215991424,50,1378435477,2,1.90E+18
2500,0,121909094.4,-17894213.69,4224487177,3556,100,2093794858,121909094.4,-2130692319,-929209426.8,199232958,1233107683,52,1245793640,1,1.55E+18
2501,1,4743588.17,-651141.3535,4235383781,3558,100,2134433212,4743588.17,-2100950569,-1140178890,-147083551.5,1250680040,43,1318244977,2,1.74E+18
2502,2,-23176661.67,22795409.28,4264625775,3559,100,2133230593,-23176661.67,-2131395182,-945354545,-180941033,1119016602,51,1188142239,1,1.41E+18
2503,3,271674998.6,-16756309.68,4162111189,3560,100,2105887121,271674998.6,-2056224068,-703706165,518153806.5,1250166165,48,1208011238,2,1.46E+18
2504,4,-132317603,-12294310.67,4254148041,3561,100,2132112117,-132317603,-2122035924,-1149926603,-322674204,883821903.8,47,1204825422,1,1.45E+18
2505,5,-153577249.9,7904747.081,4177199609,3562,100,2066991044,-153577249.9,-2110208565,-1210874915,-87990715,836691638.8,47,1233372426,2,1.52E+18
2506,6,24814370.86,-2712799.586,4208394057,3564,100,2131666519,24814370.86,-2076727538,-1124110361,649923,823725098,53,1156821712,2,1.34E+18
2507,7,24490730.14,-10054195.98,4255349851,3565,100,2113887543,24490730.14,-2141462308,-1095662511,-3215784.5,1040039573,49,1246050027,2,1.55E+18
2508,8,-267183376,-10573589.3,4205773201,3566,100,2100958715,-267183376,-2104814486,-1274546154,-346467004,608990471.8,50,1134173489,1,1.29E+18
2509,9,-128001121.2,35856583.7,4169502275,3567,100,2117817553,-128001121.2,-2051684722,-1195696726,-256466347.5,1062262153,42,1224694173,1,1.50E+18
2510,0,99782850.49,-3588390.152,4283049444,3568,100,2146498245,99782850.49,-2136551199,-1115095673,233701051,1170036989,49,1287213357,2,1.66E+18
2511,1,-295611727.6,-35838414.71,4259341723,3569,100,2140170013,-295611727.6,-2119171710,-1451521057,-287018929.5,639354640.3,51,1250210484,2,1.56E+18
2512,2,-439104484.5,13210666.39,4200292655,3571,100,2069664574,-439104484.5,-2130628081,-1429158784,-890753554.5,554356936.5,47,1253489419,2,1.57E+18
2513,3,44413000.56,-12274341.54,4229533039,3572,100,2085389608,44413000.56,-2144143431,-1056651499,-16327693.5,1161066433,49,1298721246,1,1.69E+18
2514,4,-286380451.2,17455471.95,4230429595,3573,100,2110187372,-286380451.2,-2120242223,-1247650724,-408229929,513700238.8,50,1139327283,2,1.30E+18
2515,5,254610970.2,3159104.859,4192801439,3575,100,2141669848,254610970.2,-2051131591,-679587207.3,339388429.5,1381706480,45,1247347870,1,1.56E+18
2516,6,149697831.8,-18032877.63,4216033493,3576,100,2125196782,149697831.8,-2090836711,-1237223353,292213809,1303491464,47,1341409390,2,1.80E+18
2517,7,-276642324.1,5902880.071,4257067304,3577,100,2114494165,-276642324.1,-2142573139,-1438850407,-258000758.5,874898291.3,60,1232312703,1,1.52E+18
2518,8,-81365635.87,20468437.64,4279140326,3579,100,2136843215,-81365635.87,-2142297111,-1116212157,-162499187,873689665.8,49,1243889532,1,1.55E+18
2519,9,-7321791.06,6302614.646,4142011867,3580,100,2128640461,-7321791.06,-2013371406,-988176253.8,-8109823,985926754.8,52,1215636313,2,1.48E+18
2520,0,-271447769.2,-40117820.79,4256637705,3583,100,2133165010,-271447769.2,-2123472695,-1292513670,-553328733.5,745898240.3,49,1229403450,2,1.51E+18
2521,1,-18574090.48,-13879889.14,4263909790,3584,100,2145828013,-18574090.48,-2118081777,-1167012243,80061036,1159932657,48,1305754987,2,1.70E+18
2522,2,77994831.85,24037313.93,4256626357,3585,100,2125616080,77994831.85,-2131010277,-960396749,220890087,1008912819,48,1178832861,2,1.39E+18
2523,3,-47422986.16,-5852866.384,4161220777,3586,100,2028106580,-47422986.16,-2133114197,-977846181.5,-172256873.5,1017858571,50,1236583717,2,1.53E+18
2524,4,56542336.95,-12959356.06,4161232644,3588,100,2122261679,56542336.95,-2038970965,-989943709.8,-15341300,1361418406,52,1278514581,2,1.63E+18
2525,5,-256073432.9,4706855.354,4248071414,3589,100,2101298664,-256073432.9,-2146772750,-1237396276,-298070668,574537207,50,1194306495,2,1.43E+18
2526,6,169495523.8,-26452198.88,4264609569,3592,100,2134832167,169495523.8,-2129777402,-649137488,205510110.5,1165191616,49,1198358922,2,1.44E+18
2527,7,-7827772.44,-29843328.94,4235694732,3593,100,2131071833,-7827772.44,-2104622899,-1254586783,121096162,1034345715,48,1286832490,1,1.66E+18
2528,8,-63748151.16,3703160.626,4267747905,3594,100,2121175282,-63748151.16,-2146572623,-1230918061,51807622.5,1088607099,52,1288649586,2,1.66E+18
2529,9,53190373.09,617829.2121,4101153315,3596,100,2095623844,53190373.09,-2005529471,-988484432.8,120976059.5,987396443.3,53,1202183853,1,1.45E+18
2530,0,-106790503.4,-796136.596,4274736084,3598,100,2139710809,-106790503.4,-2135025275,-1151291109,-121917054.5,812360290.3,49,1246095003,2,1.55E+18
2531,1,-65223906.52,-3798134.485,4270705206,3599,100,2140107396,-65223906.52,-2130597810,-1293234733,-158319102.5,1067038463,48,1308629758,2,1.71E+18
2532,2,147426326.8,-9585465.121,4266048352,3600,100,2131587129,147426326.8,-2134461223,-642188631.8,241847264,1061448263,54,1106084012,2,1.22E+18
2533,3,-189815778.8,-3623973.677,4195677403,3602,100,2119657837,-189815778.8,-2076019566,-1203232687,-231986245,593639571.5,45,1180553803,2,1.39E+18
2534,4,-67702138.71,-18891113.99,4243571736,3603,100,2135356950,-67702138.71,-2108214786,-949062030.3,-19958320.5,828242518.8,49,1182786042,1,1.40E+18
2535,5,9881887.98,3170917.071,4276638758,3607,100,2137550195,9881887.98,-2139088563,-1239803236,17546243.5,1148610215,50,1298079555,2,1.69E+18
2536,6,69091158.93,-2582658.455,4238774543,3608,100,2114824043,69091158.93,-2123950500,-817330487,-5127626.5,1164635390,49,1159990201,2,1.35E+18
2537,7,30533544.03,-4351407.101,4279504366,3609,100,2135889892,30533544.03,-2143614474,-964715752.8,16251050.5,1128509772,49,1303359360,2,1.70E+18
2538,8,276933542.9,-13144614.66,4204670896,3610,100,2130325797,276933542.9,-2074345099,-801139314,372527845,1496468348,52,1294470061,2,1.68E+18
